aib_administrative,aib_administrative_duration,aib_bouncerates,aib_browser,aib_exitrates,importsequencenumber,aib_informational,aib_informational_duration,aib_month,aib_name,aib_onlineshopperintentionid,aib_operatingsystems,aib_pagevalues,aib_productrelated,aib_productrelated_duration,aib_region,aib_revenue,aib_specialday,statuscode,statecode,timezoneruleversionnumber,aib_traffictype,utcconversiontimezonecode,versionnumber,aib_visitortype,aib_weekend,owningbusinessunit
9,292.3,0,1,0.01,7,0,0,Aug,Customer5828,953c214a-cc7d-ea11-a837-000d3af9a8e2,1,2.77,117,1953.54,1,FALSE,0,Active,Active,,4,,5361703,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.06,2,0.09,7,0,0,May,Customer5827,933c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,24,272,3,FALSE,0.8,Active,Active,,4,,5361702,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,2,66,May,Customer5826,913c214a-cc7d-ea11-a837-000d3af9a8e2,4,0,27,875.5,1,FALSE,0,Active,Active,,2,,5361701,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Dec,Customer5825,8f3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,10,385,3,FALSE,0,Active,Active,,2,,5361700,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,165.1,0,2,0.01,7,0,0,June,Customer5824,8d3c214a-cc7d-ea11-a837-000d3af9a8e2,4,0,63,1422.1,2,FALSE,0,Active,Active,,3,,5361699,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Nov,Customer5823,8b3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,7,FALSE,0,Active,Active,,11,,5361698,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,252.67,0.02,2,0.03,7,1,0,Oct,Customer5822,893c214a-cc7d-ea11-a837-000d3af9a8e2,3,0.13,67,1060.69,1,TRUE,0,Active,Active,,13,,5361697,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,5,0.05,7,0,0,May,Customer5821,873c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,39,440.67,3,FALSE,0.4,Active,Active,,3,,5361696,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,3,0,2,0.04,7,0,0,May,Customer5820,853c214a-cc7d-ea11-a837-000d3af9a8e2,2,17.55,26,885,1,TRUE,0,Active,Active,,2,,5361695,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,1,0.03,7,2,861,Nov,Customer5819,833c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,12,2250.35,3,FALSE,0,Active,Active,,2,,5361694,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,60.4,0,2,0.01,7,0,0,Oct,Customer5818,813c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,11,572.6,7,FALSE,0,Active,Active,,4,,5361693,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,49,0,1,0.01,7,0,0,May,Customer5817,7f3c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,4,2210.5,1,FALSE,0,Active,Active,,3,,5361692,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,103.6,0,6,0,7,1,27.2,Nov,Customer5816,7d3c214a-cc7d-ea11-a837-000d3af9a8e2,2,47.12,26,2609,1,TRUE,0,Active,Active,,2,,5361691,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,25.62,0.01,2,0.01,7,0,0,Dec,Customer5815,7b3c214a-cc7d-ea11-a837-000d3af9a8e2,2,1.47,162,8596.67,5,FALSE,0,Active,Active,,2,,5361690,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.05,7,0,0,Mar,Customer5814,793c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,4,63,2,FALSE,0,Active,Active,,3,,5361689,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,4,0.02,2,0.03,7,0,0,Nov,Customer5813,773c214a-cc7d-ea11-a837-000d3af9a8e2,2,42.75,13,2123.5,1,TRUE,0,Active,Active,,3,,5361688,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,1,0.04,7,0,0,Nov,Customer5812,753c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,19,1440.17,1,FALSE,0,Active,Active,,1,,5361687,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,4,0.02,7,1,16,May,Customer5811,733c214a-cc7d-ea11-a837-000d3af9a8e2,2,35.09,8,308,1,TRUE,0,Active,Active,,2,,5361686,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Mar,Customer5810,713c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,9,186.7,1,FALSE,0,Active,Active,,2,,5361685,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Nov,Customer5809,6f3c214a-cc7d-ea11-a837-000d3af9a8e2,2,23.58,25,952.68,3,TRUE,0,Active,Active,,11,,5361684,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,52.4,0,1,0.01,7,0,0,Aug,Customer5808,6d3c214a-cc7d-ea11-a837-000d3af9a8e2,1,42.3,13,447.2,1,TRUE,0,Active,Active,,20,,5361683,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Mar,Customer5807,6b3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,9,389,3,FALSE,0,Active,Active,,3,,5361682,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.02,7,0,0,Dec,Customer5806,693c214a-cc7d-ea11-a837-000d3af9a8e2,2,36.87,41,2997.08,1,FALSE,0,Active,Active,,2,,5361681,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,1,0.2,7,0,0,Feb,Customer5805,673c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,1,0,3,FALSE,0,Active,Active,,4,,5361680,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
10,84.44,0.01,5,0.03,7,3,147,Nov,Customer5804,653c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,35,1092.35,9,FALSE,0,Active,Active,,8,,5361679,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Dec,Customer5803,633c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,1,0,7,FALSE,0,Active,Active,,2,,5361678,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,May,Customer5802,613c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,32,3837.5,2,FALSE,0,Active,Active,,4,,5361677,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,4,0.03,7,0,0,Nov,Customer5801,5f3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,7,486.5,1,FALSE,0,Active,Active,,1,,5361676,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,29.25,0,4,0.01,7,0,0,Dec,Customer5800,5d3c214a-cc7d-ea11-a837-000d3af9a8e2,2,16.73,32,1729.75,3,TRUE,0,Active,Active,,2,,5361675,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.1,2,0.15,7,0,0,May,Customer5799,5a3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,4,33,1,FALSE,0.6,Active,Active,,3,,5361674,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.03,7,0,0,Nov,Customer5798,583c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,2,87,4,FALSE,0,Active,Active,,11,,5361673,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,37.5,0.01,2,0.03,7,0,0,Nov,Customer5797,563c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,45,2018.3,2,FALSE,0,Active,Active,,2,,5361672,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,47.67,0,1,0.01,7,0,0,Mar,Customer5796,543c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,5,72.33,8,FALSE,0,Active,Active,,2,,5361671,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,123.5,0,2,0.01,7,0,0,May,Customer5795,523c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,27,477.5,9,FALSE,0,Active,Active,,4,,5361670,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.04,7,0,0,Nov,Customer5794,503c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,17,278.67,1,FALSE,0,Active,Active,,6,,5361669,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,130.5,0,2,0.01,7,2,439.2,Nov,Customer5793,4e3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0.84,78,5526.08,9,FALSE,0,Active,Active,,1,,5361668,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,1,0.02,7,4,218.25,Nov,Customer5792,4c3c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,25,402.04,1,TRUE,0,Active,Active,,10,,5361667,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
10,261.5,0.01,2,0.03,7,1,55.5,Nov,Customer5791,4a3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,122,3411.96,1,TRUE,0,Active,Active,,13,,5361666,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,36.33,0,1,0.01,7,3,53,Mar,Customer5790,483c214a-cc7d-ea11-a837-000d3af9a8e2,4,0,22,406,1,FALSE,0,Active,Active,,1,,5361665,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,4,0,2,0,7,0,0,Nov,Customer5789,463c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,28,877.67,9,FALSE,0,Active,Active,,2,,5361663,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.2,2,0.2,7,0,0,Nov,Customer5788,443c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,2,0,1,FALSE,0,Active,Active,,1,,5361662,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,10.67,0.02,2,0.03,7,0,0,May,Customer5787,423c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,34,541.5,4,FALSE,0,Active,Active,,13,,5361661,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.02,7,0,0,Mar,Customer5786,403c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,6,75,1,FALSE,0,Active,Active,,2,,5361660,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,60.2,0,1,0.01,7,0,0,Oct,Customer5785,3e3c214a-cc7d-ea11-a837-000d3af9a8e2,1,20.1,13,409.84,4,TRUE,0,Active,Active,,2,,5361659,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.08,7,0,0,May,Customer5784,3c3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,4,85,3,FALSE,0.6,Active,Active,,4,,5361658,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,64.5,0,2,0.02,7,0,0,Dec,Customer5783,3a3c214a-cc7d-ea11-a837-000d3af9a8e2,2,15.28,24,1151.14,3,TRUE,0,Active,Active,,2,,5361657,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,46.27,0.01,2,0.01,7,0,0,May,Customer5782,383c214a-cc7d-ea11-a837-000d3af9a8e2,2,8.35,113,2216.67,1,FALSE,0.2,Active,Active,,1,,5361656,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,65.4,0,1,0.01,7,0,0,Jul,Customer5781,363c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,37,2097.42,5,FALSE,0,Active,Active,,2,,5361655,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,606,0,1,0.01,7,1,33,Mar,Customer5780,343c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,26,631.46,7,FALSE,0,Active,Active,,2,,5361654,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,147,0.01,1,0.01,7,0,0,Dec,Customer5779,323c214a-cc7d-ea11-a837-000d3af9a8e2,1,25.19,23,627,8,FALSE,0,Active,Active,,2,,5361653,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.05,1,0.08,7,0,0,May,Customer5778,303c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,10,127.75,2,FALSE,0,Active,Active,,3,,5361652,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.04,7,0,0,May,Customer5777,2e3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,19,160.5,4,FALSE,0.8,Active,Active,,6,,5361651,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,136.5,0,1,0.01,7,0,0,Aug,Customer5776,2c3c214a-cc7d-ea11-a837-000d3af9a8e2,1,39.97,25,806.5,1,FALSE,0,Active,Active,,4,,5361650,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,197.67,0.01,2,0.06,7,0,0,May,Customer5775,2a3c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,7,88.75,3,FALSE,1,Active,Active,,2,,5361649,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,4,0.02,7,0,0,Mar,Customer5774,283c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,23,1669,7,FALSE,0,Active,Active,,2,,5361648,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.1,7,0,0,Jul,Customer5773,263c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,2,11,1,FALSE,0,Active,Active,,1,,5361647,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,210.5,0.02,2,0.03,7,0,0,May,Customer5772,243c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,26,549.55,1,FALSE,0,Active,Active,,11,,5361646,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,60.08,0.01,2,0.03,7,0,0,Dec,Customer5771,223c214a-cc7d-ea11-a837-000d3af9a8e2,2,46.63,24,1204.42,6,FALSE,0,Active,Active,,6,,5361645,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,19.4,0,2,0.05,7,3,45.27,Sep,Customer5770,203c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,10,136.07,1,FALSE,0,Active,Active,,5,,5361644,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
10,779.45,0.02,2,0.03,7,0,0,Nov,Customer5769,1e3c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,39,1002.49,1,FALSE,0,Active,Active,,3,,5361643,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,Nov,Customer5768,1c3c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,13,342.92,3,FALSE,0,Active,Active,,2,,5361642,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,30,0,2,0.02,7,3,16.5,May,Customer5767,1a3c214a-cc7d-ea11-a837-000d3af9a8e2,2,7.3,99,3072.31,1,FALSE,0,Active,Active,,1,,5361641,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,8,0,4,0,7,0,0,May,Customer5766,183c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,28,643.88,1,FALSE,0.6,Active,Active,,2,,5361640,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.05,7,0,0,May,Customer5765,163c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,2,73,1,FALSE,0,Active,Active,,3,,5361639,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,8,0.03,7,0,0,Nov,Customer5764,143c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,14,429.92,4,FALSE,0,Active,Active,,11,,5361638,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.04,7,0,0,May,Customer5763,123c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,53,715.5,7,FALSE,1,Active,Active,,3,,5361637,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,94.6,0,2,0.02,7,1,74.6,Jul,Customer5762,103c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,16,199,9,FALSE,0,Active,Active,,2,,5361636,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,19,0,4,0.01,7,0,0,Feb,Customer5761,0e3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,8,344,2,FALSE,0,Active,Active,,3,,5361635,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.03,2,0.05,7,0,0,Mar,Customer5760,0c3c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,15,139.83,6,FALSE,0,Active,Active,,1,,5361634,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,27.5,0,2,0.02,7,0,0,Mar,Customer5759,0a3c214a-cc7d-ea11-a837-000d3af9a8e2,3,0,11,243.67,1,FALSE,0,Active,Active,,3,,5361633,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
9,331.17,0.01,2,0.03,7,4,154,May,Customer5758,083c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,154,8038.33,1,FALSE,0,Active,Active,,5,,5361632,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.02,7,0,0,May,Customer5757,063c214a-cc7d-ea11-a837-000d3af9a8e2,4,0,48,2215.87,1,FALSE,0,Active,Active,,4,,5361631,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
10,396.96,0,2,0.02,7,6,168.83,Nov,Customer5756,043c214a-cc7d-ea11-a837-000d3af9a8e2,2,7.98,280,9247.38,7,FALSE,0,Active,Active,,2,,5361630,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,3,0,2,0.01,7,0,0,Dec,Customer5755,023c214a-cc7d-ea11-a837-000d3af9a8e2,2,0,13,543,1,FALSE,0,Active,Active,,2,,5361629,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,1,0.02,7,0,0,Nov,Customer5754,003c214a-cc7d-ea11-a837-000d3af9a8e2,1,0,17,559.75,3,FALSE,0,Active,Active,,3,,5361628,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
3,86.6,0.03,2,0.05,7,0,0,June,Customer5753,fe3b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,41,1678.4,1,FALSE,0,Active,Active,,1,,5361627,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.1,2,0.12,7,0,0,Nov,Customer5752,fc3b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,4,97.5,6,FALSE,0,Active,Active,,13,,5361626,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,30.25,0,8,0.01,7,0,0,Dec,Customer5751,fa3b214a-cc7d-ea11-a837-000d3af9a8e2,1,60.26,13,392.19,1,TRUE,0,Active,Active,,20,,5361625,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
5,134.93,0,2,0.01,7,2,41,Mar,Customer5750,f83b214a-cc7d-ea11-a837-000d3af9a8e2,2,8.48,31,2013.6,8,TRUE,0,Active,Active,,2,,5361624,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,109,0,2,0.01,7,5,125,May,Customer5749,f63b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,1,34,1,FALSE,0,Active,Active,,4,,5361623,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,May,Customer5748,f43b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,13,468.17,6,FALSE,0,Active,Active,,2,,5361622,New_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,0,0.02,4,0.02,7,1,37.4,May,Customer5747,f23b214a-cc7d-ea11-a837-000d3af9a8e2,2,72.52,23,1146.5,1,TRUE,0,Active,Active,,4,,5361621,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,11,0,6,0.1,7,0,0,Aug,Customer5746,f03b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,1,0,1,FALSE,0,Active,Active,,3,,5361620,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
6,101.2,0.01,2,0.02,7,2,438.7,Aug,Customer5745,ee3b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,53,1692.69,4,FALSE,0,Active,Active,,1,,5361619,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
14,515.98,0,2,0.02,7,0,0,Nov,Customer5744,ec3b214a-cc7d-ea11-a837-000d3af9a8e2,2,4.47,170,7128.75,7,TRUE,0,Active,Active,,1,,5361618,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.01,2,0.03,7,0,0,Nov,Customer5743,ea3b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,15,411.08,3,FALSE,0,Active,Active,,3,,5361617,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,1,0.02,7,0,0,Dec,Customer5742,e83b214a-cc7d-ea11-a837-000d3af9a8e2,4,0,10,677.67,3,FALSE,0,Active,Active,,2,,5361616,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,13.75,0,2,0.03,7,0,0,Nov,Customer5741,e63b214a-cc7d-ea11-a837-000d3af9a8e2,2,22.95,32,855.54,2,TRUE,0,Active,Active,,6,,5361615,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.04,1,0.08,7,0,0,Dec,Customer5740,e43b214a-cc7d-ea11-a837-000d3af9a8e2,1,0,5,251,1,FALSE,0,Active,Active,,3,,5361614,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.13,2,0.17,7,0,0,May,Customer5739,e23b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,6,387,3,FALSE,0,Active,Active,,3,,5361613,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
2,191.4,0.02,3,0.04,7,0,0,Nov,Customer5738,e03b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,7,789.53,3,FALSE,0,Active,Active,,5,,5361612,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,10,0.05,7,0,0,Dec,Customer5737,de3b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,4,42,1,FALSE,0,Active,Active,,2,,5361611,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,2,0.01,7,0,0,May,Customer5736,dc3b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,6,1563,1,FALSE,0,Active,Active,,4,,5361610,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0,4,0.01,7,0,0,Mar,Customer5735,da3b214a-cc7d-ea11-a837-000d3af9a8e2,2,21.05,30,1224.75,2,TRUE,0,Active,Active,,2,,5361609,New_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,2,0.01,2,0.02,7,6,657.83,Jul,Customer5734,d83b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,140,3252.2,4,FALSE,0,Active,Active,,1,,5361608,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,12,0,2,0.02,7,0,0,Aug,Customer5733,d63b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,0,0,6,TRUE,0,Active,Active,,2,,5361607,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,74,0.01,2,0.02,7,0,0,Mar,Customer5732,d43b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,37,2517.05,2,FALSE,0,Active,Active,,1,,5361606,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
4,265,0,2,0.01,7,0,0,Nov,Customer5731,d23b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,22,616.2,6,FALSE,0,Active,Active,,2,,5361605,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.05,7,0,0,Jul,Customer5730,d03b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,22,657.42,3,FALSE,0,Active,Active,,4,,5361604,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
8,194.29,0.01,3,0.02,7,5,759.5,Dec,Customer5729,ce3b214a-cc7d-ea11-a837-000d3af9a8e2,3,41.68,23,1291.35,1,FALSE,0,Active,Active,,2,,5361603,Returning_Visitor,TRUE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.02,2,0.05,7,1,257,May,Customer5728,cc3b214a-cc7d-ea11-a837-000d3af9a8e2,2,22.63,31,1906.8,2,TRUE,0.4,Active,Active,,11,,5361602,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
7,778.4,0,2,0.02,7,0,0,Sep,Customer5727,ca3b214a-cc7d-ea11-a837-000d3af9a8e2,1,0,17,827.53,6,FALSE,0,Active,Active,,2,,5361601,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
11,631.42,0,2,0.01,7,5,1037.15,Nov,Customer5726,c83b214a-cc7d-ea11-a837-000d3af9a8e2,2,9.13,501,21672.24,1,TRUE,0,Active,Active,,2,,5361600,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
1,22.2,0.01,4,0.02,7,0,0,Sep,Customer5725,c63b214a-cc7d-ea11-a837-000d3af9a8e2,2,0,43,1257.9,1,FALSE,0,Active,Active,,3,,5361599,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
0,0,0.17,2,0.18,7,0,0,May,Customer5724,c43b214a-cc7d-ea11-a837-000d3af9a8e2,3,0,3,0,3,FALSE,0,Active,Active,,13,,5361598,Returning_Visitor,FALSE,321d12e4-7e63-ea11-a830-000d3afd27a1
